,Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
96682,96682,All Time Low,Fool's Holiday,3s44CRFEl7bbZcYoervR3L,27,2013,punk,0.516,0.908,8,-5.442,1,0.0457,0.000148,1.72e-06,0.144,0.542,103.98,223933,3
96683,96683,The Virgins,Wheel of Fortune,7tAKpWZ9lZRP0caRllPu18,29,2013,punk,0.65,0.806,1,-7.77,0,0.0427,0.044,0.814,0.222,0.392,90.451,221649,4
96684,96684,Bad Religion,White Christmas,1Hal68E1MbcY7GPcsQbqVm,29,2013,punk,0.428,0.952,4,-1.773,1,0.0467,0.00177,0.000198,0.101,0.915,166.006,109187,4
96685,96685,The Garden,Circles,3ZgIwJK8QMvoswYjNV3L6z,25,2013,punk,0.837,0.715,7,-6.518,0,0.0925,0.513,0.769,0.0797,0.694,109.947,90070,4
96686,96686,Gary Numan,I Am Dust,38g8RFsyGoY4clWugSzZLV,25,2013,punk,0.57,0.75,5,-5.788,1,0.0444,0.017,0.00116,0.0681,0.221,98.998,250400,4
96687,96687,AFI,Heart Stops,0IQ6v2bM02PSn3TZw8PpzN,22,2013,punk,0.595,0.904,9,-2.279,1,0.0384,0.00368,3.43e-06,0.205,0.6,108.033,188080,4
96688,96688,АнимациЯ,Родина,0awpozZVgwbS5ALKhXHXS2,42,2013,punk,0.621,0.761,0,-5.085,0,0.0391,0.179,0.0,0.247,0.907,162.025,171027,4
96689,96689,The Garden,Eight-Foot Tall Man,0MWb24LJcn6dAy3ODdwapr,25,2013,punk,0.307,0.947,11,-3.957,1,0.263,0.154,0.0,0.481,0.656,136.931,44853,3
96690,96690,Bad Religion,Land of Endless Greed,2iKn3Ln0S5DbW1L1bYiwrM,28,2013,punk,0.478,0.992,8,-3.169,1,0.198,0.000309,1.29e-06,0.0788,0.457,154.515,113147,4
96691,96691,Jaya The Cat,No No Song,3lp3RC0mPM9ugriX78Un8d,26,2013,punk,0.738,0.832,9,-5.046,0,0.0285,0.0939,0.0,0.242,0.973,120.935,147273,4
96692,96692,NOFX,The Shortest Pier,4s9JUczlqSuqCUzAD41ZC0,29,2013,punk,0.588,0.94,7,-5.765,1,0.051,6.53e-05,0.000438,0.107,0.437,108.025,133653,4
96693,96693,AFI,The Sinking Night,10SWmzZ0sb8zDIGqcSV9tl,22,2013,punk,0.387,0.636,9,-5.442,1,0.0319,0.0197,0.00397,0.218,0.231,154.197,138480,4
96694,96694,Suburban Legends,You've Got a Friend in Me,3Za2UJbG0UkExOCxvXXKnM,25,2013,punk,0.325,0.957,4,-3.417,1,0.137,0.0494,0.0,0.275,0.212,93.032,111758,4
96695,96695,Sublime,40 Oz. To Freedom - Live At The Palace/1995,7Agj6pxh34TkjOvjA8foXG,24,2013,punk,0.448,0.857,2,-4.945,1,0.14,0.0369,2.51e-05,0.731,0.605,95.12,162133,4
96696,96696,Ovlov,Moth Rock,2pW9qkpX3roferzvTmv7Ii,26,2013,punk,0.225,0.915,2,-5.62,1,0.0844,0.355,0.797,0.107,0.278,125.275,309760,4
96697,96697,Joanna Gruesome,Wussy Void,28lfs8yqFqFA8KI2tewGf6,23,2013,punk,0.433,0.775,6,-6.579,1,0.0315,0.000254,0.118,0.131,0.245,108.821,204547,4
96698,96698,Soviet Soviet,Introspective Trip,2awdAg4y0F9qdgVfpC9vwc,33,2013,punk,0.412,0.956,9,-3.888,1,0.0665,0.00137,0.358,0.0806,0.25,154.029,232604,4
96699,96699,Krill,Theme From Krill,6p3KkkLJx5W2MdvniSNm2S,24,2013,punk,0.352,0.73,0,-5.498,1,0.0359,1.01e-05,0.768,0.23,0.238,138.088,208200,3
96700,96700,Conditions,Walking Separate Ways,73VMohVnzaMaxM6Ugw6TIA,25,2013,punk,0.33,0.975,5,-3.659,0,0.237,2.36e-05,0.0,0.165,0.218,185.084,194920,4
96701,96701,Doyle,Cemeterysexxx,1W2mmVR1NlJoc9KJelbAP8,25,2013,punk,0.455,0.965,8,-3.698,0,0.199,0.00217,0.00159,0.334,0.518,151.271,248120,4
96702,96702,Doyle,Valley of Shadows,2z3Q0zQJijCiyuvu7IO6vF,25,2013,punk,0.39,0.932,11,-4.47,0,0.111,0.000134,0.113,0.115,0.566,74.583,265427,3
96703,96703,Diarrhea Planet,Kids,2HPUR8ZmoX6utYdweXNaUQ,21,2013,punk,0.14,0.712,2,-6.954,1,0.042,0.00302,0.00339,0.227,0.165,181.656,269851,4
96704,96704,Forth Wanderers,Caramel Emotion,5P8gMUTY53q3tewEpK7Sfe,25,2013,punk,0.509,0.818,11,-7.469,1,0.03,0.115,0.002,0.122,0.594,132.419,234196,3
96705,96705,Night Sins,Dear Marquis,6P8Zdv5MpG2KyOfYi0HNyU,27,2013,punk,0.47,0.859,0,-6.032,1,0.0328,0.00158,0.607,0.0825,0.408,137.01,178221,4
96706,96706,Little Big League,My Very Own You,0XKpbS3yVcZsBBaDgOYusO,24,2013,punk,0.466,0.86,7,-5.268,0,0.0665,0.0405,0.745,0.106,0.453,147.889,130594,4
96707,96707,Cloakroom,Bending,6g6buDGDBF8FqvOYiEY6d8,24,2013,punk,0.429,0.553,4,-6.198,0,0.0408,0.0023,0.083,0.182,0.19,75.013,419209,4
96708,96708,Less Than Jake,Bless the Cracks,4hfyGSLrdjHuZICRSqDhdQ,26,2013,punk,0.357,0.928,11,-4.283,1,0.0926,0.000245,0.0128,0.0513,0.845,159.686,197627,4
96709,96709,The Garden,Goose Egg,2t6LXTnKW8GGLqRTKJC1Mj,24,2013,punk,0.383,0.938,7,-6.657,1,0.119,0.0263,0.0752,0.333,0.21,102.647,81573,4
96710,96710,Yellowcard,Way Away Acoustic,1qwv9xJmEyhD95jH2TzYb5,25,2013,punk,0.454,0.798,2,-8.227,0,0.0376,0.000232,0.000428,0.268,0.686,177.053,206211,4
96711,96711,The Garden,Trust,2YqyR7Pyzphooenl5YVto9,24,2013,punk,0.349,0.96,10,-6.492,0,0.0917,0.0167,0.971,0.36,0.279,111.869,46120,4
96712,96712,Russkaja,Get Lucky,41iLuwhJMYIpR6Ap22Rud1,33,2013,punk,0.808,0.911,4,-3.219,0,0.142,0.0493,0.000373,0.0847,0.746,124.018,232573,4
96713,96713,The Pogues,Gartloney Rats (with Joe Strummer) - Live,4Aown5iTDOZ9nbH20A3ZfT,20,2013,punk,0.379,0.919,0,-7.088,1,0.0569,0.0321,0.771,0.831,0.599,145.149,142800,4
96714,96714,Tim Timebomb,Fall Back Down,4fezTLvPzmN5bi01TEssvV,28,2013,punk,0.597,0.806,4,-3.888,1,0.0378,0.724,6.62e-06,0.108,0.676,104.939,211263,4
96715,96715,Barleyjuice,St. Patrick's Day,4O2GUHVlWrmqC5U1zIrWAp,22,2013,punk,0.516,0.894,7,-4.443,1,0.0508,0.00995,0.0,0.512,0.948,75.391,173947,4
96716,96716,Yellowcard,Breathing Acoustic,6P76mdc0eaGdKu1otbigkT,25,2013,punk,0.491,0.711,4,-8.022,0,0.0323,0.000283,2.19e-05,0.399,0.772,176.917,224775,4
96717,96717,The Garden,The Rocket,7qE1fTUCIHcboJristOgKq,24,2013,punk,0.413,0.876,4,-7.468,0,0.0543,0.166,0.0149,0.0823,0.626,98.086,96053,4
96718,96718,Bad Religion,Hello Cruel World,6M8zT6yDllUEBRNHRP7MpT,28,2013,punk,0.567,0.807,9,-3.793,1,0.0261,0.000218,0.231,0.124,0.701,105.4,229973,4
96719,96719,Figure Study,Wait,6IszbRTUFvNvQt1DrWkINe,33,2013,punk,0.573,0.627,0,-6.778,1,0.029,0.00551,0.0595,0.119,0.273,128.57,270310,4
96720,96720,Bad Religion,Past is Dead,4UNfyi4FoCg2XxQiC4wkeM,28,2013,punk,0.266,0.974,9,-4.685,0,0.159,0.00207,0.0,0.343,0.329,150.635,158827,4
96721,96721,Stellar Kart,Criminals And Kings,4B58ROh7bIgjpFpsACOvBy,25,2013,punk,0.393,0.961,1,-3.969,1,0.122,0.000118,1.13e-05,0.328,0.433,179.855,204840,4
96722,96722,Weed,A Few Healthy Years,5G7TUYJ7DOm2Zw7vvEB25S,23,2013,punk,0.224,0.921,11,-5.998,1,0.0702,0.0425,0.821,0.367,0.23,143.325,91308,4
96723,96723,Ovlov,Milk,25ZTKbFzXDAF4ZFiV5TKtq,25,2013,punk,0.211,0.95,4,-5.627,0,0.0966,0.386,0.252,0.664,0.105,160.784,326656,4
96724,96724,The Clash,Police On My Back - Remastered,1X8NR0DI7IbAK9xC1SYOMQ,29,2013,punk,0.561,0.862,7,-6.65,1,0.0395,0.00066,1.28e-05,0.327,0.893,146.036,195547,4
96725,96725,Paradise Fears,Battle Scars (Reprise),1d8kjzUMyVedy0reNcXWKX,25,2013,punk,0.359,0.708,2,-9.385,1,0.128,0.00596,0.000797,0.309,0.483,128.245,76640,1
96726,96726,Superchick,This Is The Time,0BXCJhpFMc8qRllh7nQ4Db,25,2013,punk,0.652,0.685,4,-6.425,1,0.0278,0.0212,0.0,0.186,0.297,95.988,223320,4
96727,96727,Bishops Green,Tumbling Down,1lF4yr7hZxeyCAnv7GDCO6,35,2013,punk,0.355,0.791,4,-6.95,0,0.0605,2.81e-05,0.00117,0.134,0.548,109.442,136412,4
96728,96728,The Garden,The Life And Times Of A Paperclip,13FoCYYhbKcTRBBEbyU2eL,23,2013,punk,0.379,0.974,2,-6.529,1,0.141,0.188,0.987,0.356,0.346,126.272,32773,3
96729,96729,Bad Religion,My Head is Full of Ghosts,1XMU23uwz6xwpyisbReDU0,26,2013,punk,0.415,0.98,7,-3.676,1,0.139,0.000312,1.83e-05,0.0989,0.634,165.02,106107,4
96730,96730,Kitten Forever,Little Beasts,10ptf7UVdLSPXHmeku2HlH,23,2013,punk,0.378,0.862,0,-4.228,0,0.0846,7.78e-05,0.925,0.736,0.308,123.156,86750,3
96731,96731,Bad Religion,God Rest Ye Merry Gentlemen,1dlO7CncE79hCspdTO99Fz,26,2013,punk,0.54,0.964,0,-2.383,1,0.06,0.00352,0.0,0.287,0.816,119.928,99573,4
96732,96732,Beastmilk,Death Reflects Us,5EDKKg7rwdu3ib2tBRlPYW,22,2013,punk,0.192,0.911,9,-4.613,0,0.0634,0.000186,0.155,0.212,0.214,164.767,169501,4
96733,96733,AFI,The Embrace,4QsYyPB7fNhryklrf1OFQb,21,2013,punk,0.609,0.94,0,-1.981,1,0.0543,0.0104,0.00131,0.0267,0.393,119.996,205547,4
96734,96734,AFI,Greater Than 84,4X2Cl1m6a7NmJkvnlZb5yB,21,2013,punk,0.376,0.958,4,-2.002,0,0.0546,0.00067,2.46e-06,0.38,0.352,89.936,257133,4
96735,96735,Cherry Glazerr,Bloody Bandaid,70pCpVsZUsTw66TYvMAkQ8,23,2013,punk,0.264,0.859,8,-4.685,0,0.0521,0.301,0.167,0.0923,0.239,76.882,235603,4
96736,96736,Tarakany!,Самый счастливый человек на земле,6VXhnWRQUx4Vq5s4R9Y8WX,39,2013,punk,0.467,0.949,6,-3.3,0,0.149,0.00401,0.0,0.194,0.755,171.898,269693,4
96737,96737,The Tossers,Emerald City,2HwuS5gjNRohEsWUXLJIjZ,21,2013,punk,0.245,0.89,0,-5.288,1,0.0434,0.0132,5.36e-06,0.156,0.866,139.497,229760,4
96738,96738,Gary Numan,Love Hurt Bleed,4cCGGuqCQMeNsa7DQPrx2H,23,2013,punk,0.524,0.712,2,-6.977,1,0.0295,0.000361,0.00196,0.0724,0.222,109.979,294587,4
96739,96739,Transplants,See It To Believe It,5Z0KA7oV0gulznv8IRkqY6,25,2013,punk,0.471,0.983,11,-2.285,0,0.134,0.00231,0.0,0.119,0.361,179.987,185679,4
96740,96740,Hellogoodbye,The Magic Hour Is Now,2mwQHb9OH5h4GAWmH7HJ9O,20,2013,punk,0.671,0.703,0,-6.51,1,0.031,0.000999,0.0,0.38,0.908,128.032,214640,4
96741,96741,Bishops Green,Alone,5k2ae7N0l0wRPk2mpUktpo,32,2013,punk,0.304,0.93,11,-7.845,1,0.0624,0.00063,0.0,0.105,0.606,112.721,210548,4
96742,96742,[spunge],Centerfold,4S8Ak0gpVdMhH2TED3LT5B,28,2013,punk,0.55,0.845,0,-5.982,1,0.0336,0.000201,0.00325,0.346,0.777,137.919,189777,4
96743,96743,Tim Timebomb,I Wanna Be Sedated,1cEQ3OYNFdX6kaTXyuOakL,30,2013,punk,0.526,0.85,2,-5.116,1,0.0593,0.2,0.0,0.351,0.926,162.965,165498,3
96744,96744,Sublime,Great Stone - Live At The Palace/1995,4upI3VkfF64kCqXBmZPQQn,23,2013,punk,0.499,0.551,2,-8.123,1,0.0755,0.136,0.000208,0.365,0.485,74.509,154760,4
96745,96745,Kids In Glass Houses,Peace,1tP5jKPJ4l4WnsW4UKeC36,34,2013,punk,0.44,0.978,3,-4.079,1,0.125,0.00304,0.0,0.059,0.478,168.0,218840,4
96746,96746,The Garden,Life As A Hanger,3FBm7lbGSTMnUbqsNVCJGe,23,2013,punk,0.475,0.829,6,-7.357,1,0.0492,0.0631,0.00541,0.132,0.446,113.468,88827,4
96747,96747,Slothrust,"Magnets, Pt. 1",2ywrgIdAly9Xtec7h2ZzLF,22,2013,punk,0.239,0.603,0,-10.249,1,0.0328,0.00194,0.573,0.552,0.336,100.473,220013,4
96748,96748,The Garden,Make This A Challenge - We Like You,3aqrnQhrekPTBnnCpvulbc,23,2013,punk,0.355,0.932,2,-6.14,0,0.138,0.000129,0.797,0.0654,0.371,115.716,88050,4
96749,96749,Bad Religion,"O Come, O Come Emmanuel",16qtpiIyiTmsN2Dnl5ZPj9,26,2013,punk,0.337,0.978,6,-2.037,0,0.0519,0.000192,0.000143,0.449,0.698,181.948,127733,4
96750,96750,Yellowcard,Back Home Acoustic,5YUqSsbjcTDkvOfuzYa57I,24,2013,punk,0.44,0.588,2,-9.196,1,0.045,0.00777,0.0,0.234,0.0818,167.099,254065,4
96751,96751,Bad Religion,Dharma and the Bomb,2vLDhn6ZNGnczeJl617rfL,26,2013,punk,0.517,0.96,11,-3.955,0,0.0982,0.00116,0.000155,0.215,0.725,149.98,120347,4
96752,96752,Calabrese,Born With a Scorpion's Touch,5JmTa9R7PQpopnnVvfbNSw,24,2013,punk,0.403,0.964,0,-4.945,0,0.0878,0.000295,0.00224,0.385,0.339,174.952,199160,4
96753,96753,All Time Low,"So Long, and Thanks for All The Booze",1Oz24DM90SLldkND32LrEK,26,2013,punk,0.428,0.983,1,-3.741,1,0.089,3.41e-05,0.000346,0.224,0.639,174.998,189574,4
96754,96754,Relient K,If I Can Take You Home,2EempRaRyzIlOELe4rJbeo,22,2013,punk,0.668,0.89,9,-7.069,0,0.0308,0.000186,0.00119,0.0848,0.553,138.062,211933,4
96755,96755,The Pogues,Whiskey in the Jar,7jLQDriIMVa6hu2hjvWZPG,23,2013,punk,0.577,0.779,9,-10.014,1,0.0578,0.0287,0.0,0.162,0.728,144.171,161773,4
96756,96756,Bowling For Soup,Real (Explicit),4syiZWzr8WdvZjxfXgHbhi,23,2013,punk,0.632,0.917,9,-4.321,1,0.0898,0.00181,0.0,0.154,0.874,145.002,242520,4
96757,96757,Simple Plan,Fire in My Heart,5r08Jbbf4c3xaP4jnPXKuE,31,2013,punk,0.507,0.878,1,-3.465,0,0.0566,0.009,0.0,0.23,0.837,176.118,206268,4
96758,96758,Ovlov,There's My Dini!,0jUoEl8PkqB0f6SJh3MtpP,24,2013,punk,0.216,0.885,4,-6.063,0,0.0878,0.0796,0.105,0.712,0.525,121.216,206952,4
96759,96759,Dubioza kolektiv,Kažu,6ZR33kffmCpGNjWOPzINJT,43,2013,punk,0.572,0.955,2,-5.205,0,0.0621,0.361,1.86e-06,0.0736,0.962,169.978,226040,4
96760,96760,This Way To The Egress,6 Count Swing,1hrTbdDgxlNDXm7EdfqYT1,26,2013,punk,0.464,0.638,9,-5.43,0,0.0433,0.563,0.0,0.577,0.552,97.179,220864,4
96761,96761,3OH!3,BACK TO LIFE,1io0r9o72EVKPtWN58PKqC,26,2013,punk,0.546,0.857,10,-5.465,1,0.0396,0.0132,0.0,0.126,0.54,152.93,225618,4
96762,96762,Brick Top Blaggers,Quitters Never Win,2435QC2LdhL4Duw5f2UJTx,24,2013,punk,0.44,0.971,2,-2.259,1,0.061,0.09,0.000664,0.162,0.895,163.814,180400,4
96763,96763,Transplants,Something's Different,0xpMjLASc2MPvOiYpYEBoY,24,2013,punk,0.733,0.876,1,-4.546,0,0.118,0.00896,0.0,0.199,0.574,99.998,185155,4
96764,96764,Anciients,Raise the Sun,0zKrZlg5LJeue1F02taTZG,28,2013,punk,0.303,0.922,1,-4.881,0,0.0562,4.7e-05,0.378,0.143,0.215,113.02,393173,4
96765,96765,Bowling For Soup,And I Think You Like Me Too,7mb0oLwVFmA59lAy3jh5X4,22,2013,punk,0.689,0.89,4,-5.527,1,0.0463,0.0555,0.0,0.304,0.796,104.993,186912,4
96766,96766,Bad Religion,O Come All Ye Faithful,2HojCSG6h0VUz1CnpwH5zc,25,2013,punk,0.471,0.957,9,-2.416,1,0.0961,0.00101,0.0,0.0466,0.657,140.563,124960,4
96767,96767,Yellowcard,View From Heaven Acoustic,0STIemZ1QuGkDMFdsuOIst,23,2013,punk,0.647,0.719,0,-6.096,1,0.0272,0.00279,0.0,0.234,0.9,106.984,213537,4
96768,96768,Sublime,Garden Grove - Live At The Palace/1995,1JNd2bC8qC3FSdVbcszZHf,22,2013,punk,0.503,0.73,5,-5.756,1,0.0609,0.0211,0.0,0.782,0.629,88.146,83627,4
96769,96769,Radkey,Start Freaking Out,10IKxMFgyAJv4qsYCOcl48,22,2013,punk,0.174,0.85,9,-3.524,0,0.054,3.05e-06,0.927,0.294,0.409,115.822,172217,4
96770,96770,Bad Religion,In Their Hearts is Right,5q62wAg3drgAt7Zo1gxpwD,26,2013,punk,0.488,0.986,9,-2.741,0,0.0862,0.00114,0.0,0.173,0.537,164.035,119253,4
96771,96771,Sir Reg,21st Century Loser,7elwO2Nm2juhje706ZsZ7B,28,2013,punk,0.369,0.955,4,-2.736,0,0.0466,0.0124,0.0,0.309,0.928,164.978,175960,4
96772,96772,The Garden,Get Me My Blade,35NGYJ4D0Xvd2mqTbDJH6M,22,2013,punk,0.585,0.499,0,-14.53,1,0.0446,0.0116,0.113,0.125,0.0395,134.971,84056,4
96773,96773,Gogol Bordello,It IS The Other Side of Rainbow,3NDefPHCY7ivYyWkD2dlhA,26,2013,punk,0.693,0.641,9,-5.588,1,0.0531,0.125,0.0,0.0977,0.834,104.006,196011,4
96774,96774,Sublime,54-46 Was My Number - Live At The Palace/1995,6QHTeHHuTXpSK0F0YluN9T,22,2013,punk,0.591,0.902,2,-5.338,1,0.206,0.0201,4.2e-06,0.15,0.483,95.174,141480,4
96775,96775,Stellar Kart,All In (Apologize),6M5hXtPL1unOpJoiMMC7UI,25,2013,punk,0.544,0.825,4,-6.467,1,0.0379,0.0271,0.0,0.114,0.415,100.056,184640,4
96776,96776,Black Pus,1000 Years,5E5CjwtuEpxVXwMbwJGdx3,22,2013,punk,0.236,0.977,8,-3.162,1,0.174,2.19e-05,0.879,0.0679,0.28,203.115,193533,4
96777,96777,Cancerslug,Girls Chained Up In The Basement Making Babies To Kill,5ySifsUq84G8D8xv0Z6Lgy,22,2013,punk,0.375,0.946,8,-5.081,1,0.0796,0.0747,1.99e-06,0.234,0.728,115.521,75973,4
96778,96778,Bad Religion,Nothing To Dismay,6xKp3lYBTj673D6cMFm6cg,26,2013,punk,0.552,0.99,9,-3.05,1,0.223,0.00224,0.0,0.129,0.553,142.45,126773,4
96779,96779,The Virgins,Prima Materia,6P8nZYU2kPBs8ggs82EYlk,25,2013,punk,0.683,0.667,11,-5.15,0,0.0357,0.0159,0.0446,0.222,0.273,120.617,240509,4
96780,96780,Five Iron Frenzy,So Far,6bYjGypygqgC7iTndExL43,20,2013,punk,0.415,0.97,5,-4.896,1,0.0986,0.000196,1.16e-05,0.884,0.378,149.936,207086,4
96781,96781,The Clash,London Calling - Remastered,1MlnK8r2dX7k1Cd6PDTyqD,29,2013,punk,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,200480,4
96782,96782,Bad Religion,Little Drummer Boy,7yTsGb3OoTQulmgKZRtDKe,25,2013,punk,0.466,0.709,6,-3.962,0,0.0338,0.00457,0.000138,0.0733,0.91,146.713,124853,3
96783,96783,M!R!M,Never Trust,6Db20xX3mz6cU8Zc3dZDqK,25,2013,punk,0.465,0.9,8,-4.282,0,0.0373,5.4e-06,0.947,0.168,0.488,145.031,185379,4
96784,96784,Slothrust,The Couch Incident,0IbXmxZHkwATLzFG2XQF7r,21,2013,punk,0.242,0.889,9,-6.042,0,0.0514,0.00217,0.000645,0.327,0.583,158.151,245187,4
96785,96785,Chastity Belt,James Dean,2bM6SdI9FJ1hlBkhg7xCmp,23,2013,punk,0.509,0.65,1,-7.897,1,0.0359,0.114,4.22e-05,0.184,0.541,118.905,121327,4
96786,96786,Skeleton Hands,Oxygen,02vb7wBEKwL6ibjUyYxvBY,26,2013,punk,0.459,0.93,2,-3.933,0,0.0598,0.0876,0.812,0.264,0.417,120.008,366959,4
149561,149561,Boy Harsher,Pain,13HYthybjhM3iyWcfl8VcN,54,2014,punk,0.717,0.924,2,-4.707,1,0.0285,0.043,0.6,0.11,0.791,128.025,439490,4
149562,149562,The Interrupters,Take Back The Power,6aPyTOZZheIVT5q1TVlRYD,50,2014,punk,0.383,0.974,11,-0.19,1,0.0985,0.142,0.00387,0.168,0.682,185.07,200747,4
149563,149563,Billy Talent,Viking Death March,1GRl3wo5GFteHoaThKIbbI,42,2014,punk,0.371,0.963,7,-2.85,0,0.125,0.00319,0.0,0.448,0.371,108.724,242990,3
149564,149564,Bikini Kill,Carnival,7nvr4fAv279XAQ7flKOiuT,47,2014,punk,0.221,0.873,3,-6.486,1,0.0979,6.29e-06,0.719,0.0451,0.934,182.101,89937,4
149565,149565,Boy Harsher,Lust,4gkSpsiFU0Lsjeitmx4zGK,47,2014,punk,0.584,0.857,0,-6.402,1,0.0296,0.029,0.369,0.0953,0.833,132.003,184676,4
149566,149566,Me First and the Gimme Gimmes,Straight Up,4nieHMhWmK1fzeythfX7Vr,46,2014,punk,0.511,0.899,11,-5.723,0,0.0686,0.000665,0.00012,0.0573,0.562,101.928,179173,4
149567,149567,Nothing,Chloroform,0dy0SvYPjImJVQcF83pPQM,45,2014,punk,0.311,0.737,11,-6.318,0,0.0408,5.18e-05,0.631,0.107,0.181,82.278,280811,4
149568,149568,Marianas Trench,Here's To The Zeros,6zCoJw7mKhZX40HHAGHvE2,45,2014,punk,0.785,0.6,6,-5.73,1,0.0504,0.00507,0.0,0.077,0.753,105.029,230826,4
149569,149569,Bikini Kill,Double Dare Ya,2tRI6j8RxFwrxoRKs7dnV8,44,2014,punk,0.335,0.855,4,-6.762,1,0.0701,0.000298,0.00173,0.483,0.559,186.528,160861,4
149570,149570,Neck Deep,Candour,4CAfO7bz0J4AN0bQaUZ4vR,45,2014,punk,0.499,0.686,9,-6.781,0,0.0317,0.0897,4.57e-05,0.136,0.0975,110.012,197076,4
149571,149571,Cherry Glazerr,Had Ten Dollaz,5mqr5kF7oNDdcG01qazSqK,41,2014,punk,0.554,0.749,10,-7.365,1,0.0266,0.00189,0.39,0.124,0.823,168.057,252140,4
149572,149572,Forth Wanderers,Fuck,3GJ8T6VSqtxA7bprJXZcqv,41,2014,punk,0.439,0.81,0,-3.235,1,0.0321,0.00423,0.00148,0.154,0.41,130.085,147279,4
149573,149573,Kamikazee,Halik,44KoJ5JDeP9qCJXtP6WTVd,62,2014,punk,0.525,0.918,11,-3.319,1,0.0409,0.0132,0.0,0.314,0.627,126.064,222680,4
149574,149574,Neck Deep,Boulevard of Broken Dreams,5RbRkgIzbdWdrzodyOasIj,45,2014,punk,0.339,0.978,10,-3.594,1,0.146,0.000361,0.394,0.241,0.113,189.91,220000,4
149575,149575,Angels & Airwaves,Anomaly,00Tmd8po7F4svVnavvuQfK,42,2014,punk,0.285,0.739,9,-8.56,1,0.0382,0.144,0.00194,0.127,0.265,84.584,172533,4
149576,149576,Neck Deep,Growing Pains,4mBCXW0d8WJ5KOVjbdWVni,46,2014,punk,0.456,0.955,7,-4.843,1,0.0815,0.000161,0.0293,0.419,0.412,155.023,176692,4
149577,149577,Marianas Trench,POP 101,2fGFaTDbE8aS4f31fM0XE4,43,2014,punk,0.756,0.658,11,-6.128,0,0.202,0.0581,0.0,0.0674,0.639,120.018,247829,4
149578,149578,Kamikazee,Huling Sayaw,20WgDtVSk24lprETchbTt1,61,2014,punk,0.474,0.869,1,-4.027,0,0.0406,0.00109,0.0,0.193,0.591,137.085,295413,4
149579,149579,Me First and the Gimme Gimmes,I Will Survive,5hpyKjTtr5HsvdgLatWzJt,44,2014,punk,0.409,0.862,7,-4.305,1,0.0812,0.00568,0.0,0.152,0.574,121.469,147907,4
149580,149580,Against The Current,Gravity,1MAtUmZaUGsbS8hH335A0e,45,2014,punk,0.512,0.896,1,-3.744,0,0.0459,0.000872,0.0,0.223,0.55,139.973,221000,4
149581,149581,Waterparks,I'm a Natural Blue,0B78XtSkgPthLM7zvcTPN4,39,2014,punk,0.407,0.903,6,-3.448,0,0.0982,0.000205,0.0,0.468,0.41,162.756,206983,4
149582,149582,Neck Deep,Head To The Ground,6tbMy64dgE8zz6SAdXqhS6,42,2014,punk,0.314,0.889,0,-3.135,1,0.0861,0.0239,0.0018,0.147,0.947,99.767,160336,3
149583,149583,Keluar,Surface,0lWSIXbenfOb1e9zCZ7nn6,43,2014,punk,0.539,0.835,3,-6.86,0,0.0419,1.75e-05,0.0169,0.651,0.671,158.0,200385,4
149584,149584,Hola Ghost,Old Barn,3LyInTgGc0d4Q37QolRBLP,43,2014,punk,0.528,0.684,7,-8.835,0,0.035,0.0842,0.211,0.117,0.767,176.126,203933,4
149585,149585,Billy Talent,Surprise Surprise,1cQSYeX3ka3IzLwjatmOKa,34,2014,punk,0.573,0.949,2,-2.713,1,0.0443,0.00293,0.0,0.226,0.897,148.967,188607,4
149586,149586,Neck Deep,Losing Teeth,2igkrp986MU4maviUzLiVO,41,2014,punk,0.53,0.958,0,-4.936,1,0.0491,0.000564,2.85e-06,0.893,0.541,97.503,179719,4
149587,149587,Angels & Airwaves,The Wolfpack,5o4nJ5Kn8hHBYPjRmh9nfw,39,2014,punk,0.359,0.882,0,-4.249,1,0.0433,0.00124,0.519,0.188,0.443,167.965,233659,4
149588,149588,Neck Deep,Crushing Grief (No Remedy),0OgP3aqNy7EySxfJxmdg5j,41,2014,punk,0.486,0.962,2,-4.429,1,0.0641,6.71e-05,0.00393,0.339,0.601,109.993,176471,4
149589,149589,This Cold Night,Eighties Goth Suicide Note,3qfzF9GbDPPOigPr19Vzo5,39,2014,punk,0.438,0.93,2,-6.963,1,0.042,0.28,0.948,0.0624,0.244,143.991,170340,4
149590,149590,Priests,And Breeding,2AD0AAd4bIU6sLOVGkdejy,37,2014,punk,0.265,0.794,2,-5.047,1,0.0498,5.28e-05,0.864,0.178,0.639,156.45,191852,4
149591,149591,Bikini Kill,White Boy,2z5LG9pXrouLrzhdhqrVwl,38,2014,punk,0.494,0.897,4,-7.753,1,0.0607,0.00124,0.0168,0.215,0.703,129.805,146001,4
149592,149592,Vollny,Тебя Нет Рядом,2RgnOTU4RYx7VNXXLAUJCJ,43,2014,punk,0.661,0.899,4,-7.689,0,0.0357,0.0366,0.738,0.239,0.825,130.072,242844,4
149593,149593,Joan Jett & the Blackhearts,I Hate Myself for Loving You,7CffuBfym5tmNXMt67GrWh,33,2014,punk,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800,4
